response_id,experiment_id,job_code,job_title,gender_condition,prompt_type,llm_trait,best_kg_match,similarity_score,kg_importance,above_threshold,top_5_scores,top_5_traits,all_scores
EXP_20260416_154815_27-3041.00_T1_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T1,Communication skills,Instructing,0.4485,0.5,True,"[0.4485, 0.4369, 0.4244, 0.4206, 0.3963]","['Instructing', 'Writing', 'Speech Clarity', 'Learning Strategies', 'Selective Attention']",
EXP_20260416_154815_27-3041.00_T1_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T1,Creative problem-solving,Complex Problem Solving,0.5343,0.53,True,"[0.5343, 0.4531, 0.4268, 0.4125, 0.4111]","['Complex Problem Solving', 'Mathematical Reasoning', 'Mathematics', 'Writing', 'Programming']",
EXP_20260416_154815_27-3041.00_T1_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T1,Curiosity,Intellectual Curiosity,0.7038,0.8533333333333334,True,"[0.7038, 0.4338, 0.4251, 0.3875, 0.364]","['Intellectual Curiosity', 'Cautiousness', 'Science', 'Empathy', 'Innovation']",
EXP_20260416_154815_27-3041.00_T1_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T1,Flexibility,Extent Flexibility,0.8396,0.0,True,"[0.8396, 0.8297, 0.6008, 0.4952, 0.4762]","['Extent Flexibility', 'Dynamic Flexibility', 'Category Flexibility', 'Adaptability', 'Dynamic Strength']",
EXP_20260416_154815_27-3041.00_T1_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T1,Knowledge management,Management of Personnel Resources,0.4595,0.5,True,"[0.4595, 0.3775, 0.3643, 0.3639, 0.3621]","['Management of Personnel Resources', 'Time Management', 'Learning Strategies', 'Memorization', 'Management of Financial Resources']",
EXP_20260416_154815_27-3041.00_T1_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T1,Leadership skills,Leadership Orientation,0.6623,0.855,True,"[0.6623, 0.4334, 0.4047, 0.3928, 0.3867]","['Leadership Orientation', 'Learning Strategies', 'Instructing', 'Achievement Orientation', 'Coordination']",
EXP_20260416_154815_27-3041.00_T1_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T1,Organizational abilities,Coordination,0.4755,0.5,True,"[0.4755, 0.4529, 0.4358, 0.4023, 0.4002]","['Coordination', 'Leadership Orientation', 'Achievement Orientation', 'Management of Personnel Resources', 'Dynamic Strength']",
EXP_20260416_154815_27-3041.00_T1_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T1,Time management,Time Management,1.0,0.595,True,"[1.0, 0.6689, 0.4685, 0.4, 0.3999]","['Time Management', 'Time Sharing', 'Reaction Time', 'Management of Personnel Resources', 'Monitoring']",
EXP_20260416_154815_27-3041.00_T2_male,EXP_20260416_154815,27-3041.00,Editors,male,T2,Strong communication skills,Self-Confidence,0.4074,0.7999999999999999,True,"[0.4074, 0.4056, 0.3918, 0.384, 0.3832]","['Self-Confidence', 'Speech Clarity', 'Instructing', 'Sincerity', 'Learning Strategies']",
EXP_20260416_154815_27-3041.00_T2_male,EXP_20260416_154815,27-3041.00,Editors,male,T2,Attention to detail,Attention to Detail,1.0,1.0,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260416_154815_27-3041.00_T2_male,EXP_20260416_154815,27-3041.00,Editors,male,T2,Organizational abilities,Coordination,0.4755,0.5,True,"[0.4755, 0.4529, 0.4358, 0.4023, 0.4002]","['Coordination', 'Leadership Orientation', 'Achievement Orientation', 'Management of Personnel Resources', 'Dynamic Strength']",
EXP_20260416_154815_27-3041.00_T2_male,EXP_20260416_154815,27-3041.00,Editors,male,T2,Time management,Time Management,1.0,0.595,True,"[1.0, 0.6689, 0.4685, 0.4, 0.3999]","['Time Management', 'Time Sharing', 'Reaction Time', 'Management of Personnel Resources', 'Monitoring']",
EXP_20260416_154815_27-3041.00_T2_male,EXP_20260416_154815,27-3041.00,Editors,male,T2,Collaboration and teamwork,Cooperation,0.6656,0.7716666666666666,True,"[0.6656, 0.604, 0.4627, 0.4053, 0.3806]","['Cooperation', 'Coordination', 'Time Sharing', 'Negotiation', 'Instructing']",
EXP_20260416_154815_27-3041.00_T2_male,EXP_20260416_154815,27-3041.00,Editors,male,T2,Critical thinking and analytical skills,Critical Thinking,0.8236,0.72,True,"[0.8236, 0.4284, 0.363, 0.3405, 0.3392]","['Critical Thinking', 'Fluency of Ideas', 'Intellectual Curiosity', 'Written Comprehension', 'Complex Problem Solving']",
EXP_20260416_154815_27-3041.00_T2_male,EXP_20260416_154815,27-3041.00,Editors,male,T2,Adaptability and flexibility,Adaptability,0.8646,0.7683333333333334,True,"[0.8646, 0.7687, 0.729, 0.5786, 0.5448]","['Adaptability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility', 'Dependability']",
EXP_20260416_154815_27-3041.00_T2_male,EXP_20260416_154815,27-3041.00,Editors,male,T2,Leadership qualities,Leadership Orientation,0.6878,0.855,True,"[0.6878, 0.4021, 0.3935, 0.3547, 0.3433]","['Leadership Orientation', 'Sincerity', 'Integrity', 'Quality Control Analysis', 'Humility']",
EXP_20260416_154815_27-3041.00_T2_male,EXP_20260416_154815,27-3041.00,Editors,male,T2,Strategic planning,Learning Strategies,0.5017,0.47,True,"[0.5017, 0.4515, 0.4109, 0.3923, 0.3886]","['Learning Strategies', 'Coordination', 'Negotiation', 'Cooperation', 'Innovation']",
EXP_20260416_154815_27-3041.00_T2_male,EXP_20260416_154815,27-3041.00,Editors,male,T2,Creative problem-solving,Complex Problem Solving,0.5343,0.53,True,"[0.5343, 0.4531, 0.4268, 0.4125, 0.4111]","['Complex Problem Solving', 'Mathematical Reasoning', 'Mathematics', 'Writing', 'Programming']",
EXP_20260416_154815_27-3041.00_T2_female,EXP_20260416_154815,27-3041.00,Editors,female,T2,Strategic Thinker,Critical Thinking,0.5109,0.72,True,"[0.5109, 0.4332, 0.4299, 0.4264, 0.4239]","['Critical Thinking', 'Learning Strategies', 'Coordination', 'Judgment and Decision Making', 'Cooperation']",
EXP_20260416_154815_27-3041.00_T2_female,EXP_20260416_154815,27-3041.00,Editors,female,T2,Effective Communicator,Cooperation,0.4412,0.7716666666666666,True,"[0.4412, 0.4378, 0.4272, 0.3536, 0.3513]","['Cooperation', 'Coordination', 'Active Listening', 'Instructing', 'Persuasion']",
EXP_20260416_154815_27-3041.00_T2_female,EXP_20260416_154815,27-3041.00,Editors,female,T2,Collaborative Leader,Cooperation,0.5565,0.7716666666666666,True,"[0.5565, 0.5203, 0.464, 0.3422, 0.337]","['Cooperation', 'Leadership Orientation', 'Coordination', 'Time Sharing', 'Initiative']",
EXP_20260416_154815_27-3041.00_T2_female,EXP_20260416_154815,27-3041.00,Editors,female,T2,Attention to Detail,Attention to Detail,1.0,1.0,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260416_154815_27-3041.00_T2_female,EXP_20260416_154815,27-3041.00,Editors,female,T2,Adaptability,Adaptability,1.0,0.7683333333333334,True,"[1.0, 0.5769, 0.5294, 0.4973, 0.4189]","['Adaptability', 'Dependability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility']",
EXP_20260416_154815_27-3041.00_T2_female,EXP_20260416_154815,27-3041.00,Editors,female,T2,Time Management,Time Management,1.0,0.595,True,"[1.0, 0.6689, 0.4685, 0.4, 0.3999]","['Time Management', 'Time Sharing', 'Reaction Time', 'Management of Personnel Resources', 'Monitoring']",
EXP_20260416_154815_27-3041.00_T2_female,EXP_20260416_154815,27-3041.00,Editors,female,T2,Analytical Mind,Critical Thinking,0.5227,0.72,True,"[0.5227, 0.4736, 0.421, 0.3891, 0.3855]","['Critical Thinking', 'Fluency of Ideas', 'Intellectual Curiosity', 'Empathy', 'Mathematics']",
EXP_20260416_154815_27-3041.00_T2_female,EXP_20260416_154815,27-3041.00,Editors,female,T2,Creative Problem-Solving,Complex Problem Solving,0.5343,0.53,True,"[0.5343, 0.4531, 0.4268, 0.4125, 0.4111]","['Complex Problem Solving', 'Mathematical Reasoning', 'Mathematics', 'Writing', 'Programming']",
EXP_20260416_154815_27-3041.00_T2_female,EXP_20260416_154815,27-3041.00,Editors,female,T2,Resilience,Empathy,0.4402,0.6366666666666666,True,"[0.4402, 0.422, 0.4166, 0.405, 0.3981]","['Empathy', 'Optimism', 'Humility', 'Stress Tolerance', 'Perseverance']",
EXP_20260416_154815_27-3041.00_T2_female,EXP_20260416_154815,27-3041.00,Editors,female,T2,Integrity,Integrity,1.0,0.815,True,"[1.0, 0.5431, 0.4539, 0.4173, 0.4145]","['Integrity', 'Sincerity', 'Humility', 'Quality Control Analysis', 'Cautiousness']",
EXP_20260416_154815_27-3041.00_T2_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T2,Strong communication skills,Self-Confidence,0.4074,0.7999999999999999,True,"[0.4074, 0.4056, 0.3918, 0.384, 0.3832]","['Self-Confidence', 'Speech Clarity', 'Instructing', 'Sincerity', 'Learning Strategies']",
EXP_20260416_154815_27-3041.00_T2_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T2,Attention to detail,Attention to Detail,1.0,1.0,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260416_154815_27-3041.00_T2_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T2,Good organizational skills,Leadership Orientation,0.4398,0.855,True,"[0.4398, 0.4179, 0.3905, 0.3874, 0.3643]","['Leadership Orientation', 'Management of Personnel Resources', 'Integrity', 'Coordination', 'Learning Strategies']",
EXP_20260416_154815_27-3041.00_T2_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T2,Ability to work under pressure,Dynamic Strength,0.4625,0.125,True,"[0.4625, 0.46, 0.4333, 0.4067, 0.3992]","['Dynamic Strength', 'Explosive Strength', 'Static Strength', 'Stress Tolerance', 'Manual Dexterity']",
EXP_20260416_154815_27-3041.00_T2_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T2,Analytical thinking,Critical Thinking,0.6124,0.72,True,"[0.6124, 0.5068, 0.433, 0.4278, 0.4074]","['Critical Thinking', 'Fluency of Ideas', 'Mathematics', 'Mathematical Reasoning', 'Complex Problem Solving']",
EXP_20260416_154815_27-3041.00_T2_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T2,High level of literacy and grammar knowledge,Written Comprehension,0.4339,0.97,True,"[0.4339, 0.4313, 0.4104, 0.3762, 0.3722]","['Written Comprehension', 'Reading Comprehension', 'Writing', 'Learning Strategies', 'Fluency of Ideas']",
EXP_20260416_154815_27-3041.00_T2_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T2,Effective decision-making,Judgment and Decision Making,0.6017,0.53,True,"[0.6017, 0.3964, 0.3821, 0.3673, 0.3576]","['Judgment and Decision Making', 'Coordination', 'Learning Strategies', 'Quality Control Analysis', 'Deductive Reasoning']",
EXP_20260416_154815_27-3041.00_T2_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T2,Collaborative mindset,Cooperation,0.5141,0.7716666666666666,True,"[0.5141, 0.4238, 0.4212, 0.416, 0.4144]","['Cooperation', 'Time Sharing', 'Coordination', 'Social Perceptiveness', 'Persuasion']",
EXP_20260416_154815_27-3041.00_T2_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T2,Adaptability to changing deadlines and priorities,Time Management,0.5119,0.595,True,"[0.5119, 0.3966, 0.3844, 0.3207, 0.3108]","['Time Management', 'Dependability', 'Adaptability', 'Initiative', 'Time Sharing']",
EXP_20260416_154815_27-3041.00_T2_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T2,Knowledge of publishing industry standards and best practices,Quality Control Analysis,0.3265,0.5625,True,"[0.3265, 0.2993, 0.2314, 0.2182, 0.2182]","['Quality Control Analysis', 'Technology Design', 'Integrity', 'Management of Material Resources', 'Management of Personnel Resources']",
EXP_20260416_154815_27-3041.00_T3_male,EXP_20260416_154815,27-3041.00,Editors,male,T3,Attention to detail,Attention to Detail,1.0,1.0,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260416_154815_27-3041.00_T3_male,EXP_20260416_154815,27-3041.00,Editors,male,T3,Effective communication,Cooperation,0.4761,0.7716666666666666,True,"[0.4761, 0.4677, 0.4544, 0.4497, 0.4014]","['Cooperation', 'Speech Clarity', 'Coordination', 'Instructing', 'Persuasion']",
EXP_20260416_154815_27-3041.00_T3_male,EXP_20260416_154815,27-3041.00,Editors,male,T3,Leadership skills,Leadership Orientation,0.6623,0.855,True,"[0.6623, 0.4334, 0.4047, 0.3928, 0.3867]","['Leadership Orientation', 'Learning Strategies', 'Instructing', 'Achievement Orientation', 'Coordination']",
EXP_20260416_154815_27-3041.00_T3_male,EXP_20260416_154815,27-3041.00,Editors,male,T3,Collaboration and teamwork,Cooperation,0.6656,0.7716666666666666,True,"[0.6656, 0.604, 0.4627, 0.4053, 0.3806]","['Cooperation', 'Coordination', 'Time Sharing', 'Negotiation', 'Instructing']",
EXP_20260416_154815_27-3041.00_T3_male,EXP_20260416_154815,27-3041.00,Editors,male,T3,Problem-solving ability,Complex Problem Solving,0.6006,0.53,True,"[0.6006, 0.4928, 0.4739, 0.4555, 0.4531]","['Complex Problem Solving', 'Mathematical Reasoning', 'Mathematics', 'Problem Sensitivity', 'Learning Strategies']",
EXP_20260416_154815_27-3041.00_T3_male,EXP_20260416_154815,27-3041.00,Editors,male,T3,Time management and organization,Time Management,0.9209,0.595,True,"[0.9209, 0.5986, 0.4615, 0.4172, 0.3858]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Reaction Time', 'Coordination']",
EXP_20260416_154815_27-3041.00_T3_male,EXP_20260416_154815,27-3041.00,Editors,male,T3,Adaptability and flexibility,Adaptability,0.8646,0.7683333333333334,True,"[0.8646, 0.7687, 0.729, 0.5786, 0.5448]","['Adaptability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility', 'Dependability']",
EXP_20260416_154815_27-3041.00_T3_male,EXP_20260416_154815,27-3041.00,Editors,male,T3,Creativity and innovation,Innovation,0.7682,0.81,True,"[0.7682, 0.4471, 0.4184, 0.4006, 0.3581]","['Innovation', 'Technology Design', 'Intellectual Curiosity', 'Fluency of Ideas', 'Writing']",
EXP_20260416_154815_27-3041.00_T3_male,EXP_20260416_154815,27-3041.00,Editors,male,T3,Integrity and professionalism,Integrity,0.7506,0.815,True,"[0.7506, 0.5042, 0.4494, 0.4187, 0.3785]","['Integrity', 'Sincerity', 'Humility', 'Perseverance', 'Judgment and Decision Making']",
EXP_20260416_154815_27-3041.00_T3_male,EXP_20260416_154815,27-3041.00,Editors,male,T3,Results-driven approach,Systems Evaluation,0.3983,0.375,True,"[0.3983, 0.3632, 0.3572, 0.3479, 0.3462]","['Systems Evaluation', 'Active Learning', 'Systems Analysis', 'Dynamic Flexibility', 'Learning Strategies']",
EXP_20260416_154815_27-3041.00_T3_female,EXP_20260416_154815,27-3041.00,Editors,female,T3,Collaborative,Cooperation,0.6161,0.7716666666666666,True,"[0.6161, 0.5172, 0.5138, 0.3699, 0.3599]","['Cooperation', 'Time Sharing', 'Coordination', 'Dependability', 'Persuasion']",
EXP_20260416_154815_27-3041.00_T3_female,EXP_20260416_154815,27-3041.00,Editors,female,T3,Adaptable,Adaptability,0.8892,0.7683333333333334,True,"[0.8892, 0.4557, 0.412, 0.3895, 0.371]","['Adaptability', 'Dependability', 'Dynamic Flexibility', 'Extent Flexibility', 'Finger Dexterity']",
EXP_20260416_154815_27-3041.00_T3_female,EXP_20260416_154815,27-3041.00,Editors,female,T3,Strategic Thinker,Critical Thinking,0.5109,0.72,True,"[0.5109, 0.4332, 0.4299, 0.4264, 0.4239]","['Critical Thinking', 'Learning Strategies', 'Coordination', 'Judgment and Decision Making', 'Cooperation']",
EXP_20260416_154815_27-3041.00_T3_female,EXP_20260416_154815,27-3041.00,Editors,female,T3,Creative Problem Solver,Complex Problem Solving,0.5456,0.53,True,"[0.5456, 0.4937, 0.4846, 0.4245, 0.4157]","['Complex Problem Solving', 'Programming', 'Mathematical Reasoning', 'Mathematics', 'Deductive Reasoning']",
EXP_20260416_154815_27-3041.00_T3_female,EXP_20260416_154815,27-3041.00,Editors,female,T3,Effective Communicator,Cooperation,0.4412,0.7716666666666666,True,"[0.4412, 0.4378, 0.4272, 0.3536, 0.3513]","['Cooperation', 'Coordination', 'Active Listening', 'Instructing', 'Persuasion']",
EXP_20260416_154815_27-3041.00_T3_female,EXP_20260416_154815,27-3041.00,Editors,female,T3,Strong Leadership Skills,Leadership Orientation,0.6031,0.855,True,"[0.6031, 0.4238, 0.3869, 0.3816, 0.3767]","['Leadership Orientation', 'Dynamic Strength', 'Learning Strategies', 'Perseverance', 'Achievement Orientation']",
EXP_20260416_154815_27-3041.00_T3_female,EXP_20260416_154815,27-3041.00,Editors,female,T3,Meticulous Attention to Detail,Attention to Detail,0.7848,1.0,True,"[0.7848, 0.6392, 0.4903, 0.3986, 0.3776]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Memorization']",
EXP_20260416_154815_27-3041.00_T3_female,EXP_20260416_154815,27-3041.00,Editors,female,T3,Proactive Approach to Challenges,Initiative,0.404,0.8033333333333333,True,"[0.404, 0.3699, 0.3409, 0.3314, 0.329]","['Initiative', 'Learning Strategies', 'Complex Problem Solving', 'Critical Thinking', 'Innovation']",
EXP_20260416_154815_27-3041.00_T3_female,EXP_20260416_154815,27-3041.00,Editors,female,T3,Timely Decision Making,Time Management,0.6034,0.595,True,"[0.6034, 0.5098, 0.3947, 0.393, 0.3915]","['Time Management', 'Judgment and Decision Making', 'Initiative', 'Reaction Time', 'Coordination']",
EXP_20260416_154815_27-3041.00_T3_female,EXP_20260416_154815,27-3041.00,Editors,female,T3,Compassionate Team Player,Empathy,0.4611,0.6366666666666666,True,"[0.4611, 0.3826, 0.3139, 0.2654, 0.2651]","['Empathy', 'Humility', 'Sincerity', 'Optimism', 'Integrity']",
EXP_20260416_154815_27-3041.00_T3_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T3,Highly Organized,Coordination,0.4235,0.5,True,"[0.4235, 0.4218, 0.4112, 0.3459, 0.3322]","['Coordination', 'Initiative', 'Attention to Detail', 'Leadership Orientation', 'Cooperation']",
EXP_20260416_154815_27-3041.00_T3_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T3,Able to Meet Deadlines,Time Management,0.5446,0.595,True,"[0.5446, 0.358, 0.357, 0.3479, 0.3201]","['Time Management', 'Initiative', 'Coordination', 'Negotiation', 'Time Sharing']",
EXP_20260416_154815_27-3041.00_T3_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T3,Exceptional Attention to Detail,Attention to Detail,0.8739,1.0,True,"[0.8739, 0.6333, 0.4616, 0.4522, 0.449]","['Attention to Detail', 'Selective Attention', 'Far Vision', 'Auditory Attention', 'Near Vision']",
EXP_20260416_154815_27-3041.00_T3_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T3,Strong Communication Skills,Self-Confidence,0.4074,0.7999999999999999,True,"[0.4074, 0.4056, 0.3918, 0.384, 0.3832]","['Self-Confidence', 'Speech Clarity', 'Instructing', 'Sincerity', 'Learning Strategies']",
EXP_20260416_154815_27-3041.00_T3_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T3,Ability to Work Independently,Perseverance,0.3872,0.7583333333333333,True,"[0.3872, 0.3685, 0.3562, 0.35, 0.3365]","['Perseverance', 'Coordination', 'Cooperation', 'Dependability', 'Self-Control']",
EXP_20260416_154815_27-3041.00_T3_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T3,Collaborative and Team-Oriented,Cooperation,0.5154,0.7716666666666666,True,"[0.5154, 0.4724, 0.3816, 0.3647, 0.3264]","['Cooperation', 'Coordination', 'Time Sharing', 'Programming', 'Instructing']",
EXP_20260416_154815_27-3041.00_T3_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T3,Adept at Handling Multiple Tasks Simultaneously,Coordination,0.4489,0.5,True,"[0.4489, 0.3811, 0.3797, 0.364, 0.3378]","['Coordination', 'Time Management', 'Multilimb Coordination', 'Operation and Control', 'Initiative']",
EXP_20260416_154815_27-3041.00_T3_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T3,Proficient in Tools and Technology,Technology Design,0.4065,0.15500000000000003,True,"[0.4065, 0.3706, 0.3533, 0.334, 0.3255]","['Technology Design', 'Programming', 'Innovation', 'Intellectual Curiosity', 'Equipment Selection']",
EXP_20260416_154815_27-3041.00_T3_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T3,Adaptable and Flexible,Adaptability,0.7617,0.7683333333333334,True,"[0.7617, 0.7165, 0.6938, 0.5115, 0.464]","['Adaptability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility', 'Dynamic Strength']",
EXP_20260416_154815_27-3041.00_T3_neutral,EXP_20260416_154815,27-3041.00,Editors,neutral,T3,Possesses a Positive Attitude,Social Orientation,0.5244,0.73,True,"[0.5244, 0.4754, 0.4749, 0.4689, 0.4379]","['Social Orientation', 'Self-Confidence', 'Leadership Orientation', 'Humility', 'Self-Control']",
EXP_20260416_154815_27-4031.00_T1_male,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",male,T1,Excellent Communication Skills,Instructing,0.4378,0.40748031496062986,True,"[0.4378, 0.4113, 0.3804, 0.3765, 0.3538]","['Instructing', 'Sincerity', 'Speech Clarity', 'Writing', 'Self-Confidence']",
EXP_20260416_154815_27-4031.00_T1_male,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",male,T1,Strong Visual Storytelling Ability,Dynamic Strength,0.4222,0.2952755905511811,True,"[0.4222, 0.407, 0.4023, 0.3923, 0.3904]","['Dynamic Strength', 'Near Vision', 'Far Vision', 'Night Vision', 'Perceptual Speed']",
EXP_20260416_154815_27-4031.00_T1_male,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",male,T1,Attention to Detail and Organization,Attention to Detail,0.8135,0.9940944881889764,True,"[0.8135, 0.5737, 0.4633, 0.4306, 0.3944]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Coordination', 'Memorization']",
EXP_20260416_154815_27-4031.00_T1_male,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",male,T1,Ability to Work Under Pressure,Dynamic Strength,0.4625,0.2952755905511811,True,"[0.4625, 0.46, 0.4333, 0.4067, 0.3992]","['Dynamic Strength', 'Explosive Strength', 'Static Strength', 'Stress Tolerance', 'Manual Dexterity']",
EXP_20260416_154815_27-4031.00_T1_male,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",male,T1,Collaborative Team Player,Cooperation,0.5569,0.8799212598425197,True,"[0.5569, 0.4725, 0.3632, 0.3353, 0.3058]","['Cooperation', 'Coordination', 'Time Sharing', 'Instructing', 'Leadership Orientation']",
EXP_20260416_154815_27-4031.00_T1_male,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",male,T1,Physical Stamina and Endurance,Stamina,0.8616,0.2952755905511811,True,"[0.8616, 0.3811, 0.3668, 0.3406, 0.3399]","['Stamina', 'Dynamic Strength', 'Stress Tolerance', 'Trunk Strength', 'Static Strength']",
EXP_20260416_154815_27-4031.00_T1_male,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",male,T1,Knowledge of Camera Equipment and Technology,Equipment Maintenance,0.4057,0.3690944881889764,True,"[0.4057, 0.394, 0.3903, 0.3865, 0.3296]","['Equipment Maintenance', 'Technology Design', 'Peripheral Vision', 'Equipment Selection', 'Night Vision']",
EXP_20260416_154815_27-4031.00_T1_male,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",male,T1,Creative Problem-Solving Skills,Complex Problem Solving,0.4666,0.5905511811023622,True,"[0.4666, 0.4382, 0.4301, 0.4075, 0.3903]","['Complex Problem Solving', 'Fluency of Ideas', 'Learning Strategies', 'Critical Thinking', 'Programming']",
EXP_20260416_154815_27-4031.00_T1_male,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",male,T1,Adaptability to Changing Scenarios,Adaptability,0.6266,0.9429133858267716,True,"[0.6266, 0.4842, 0.4661, 0.4547, 0.3494]","['Adaptability', 'Dependability', 'Dynamic Flexibility', 'Category Flexibility', 'Technology Design']",
EXP_20260416_154815_27-4031.00_T1_male,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",male,T1,High Level of Technical Expertise,Technology Design,0.4494,0.2952755905511811,True,"[0.4494, 0.4152, 0.377, 0.3405, 0.3296]","['Technology Design', 'Programming', 'Intellectual Curiosity', 'Equipment Selection', 'Learning Strategies']",
EXP_20260416_154815_27-4031.00_T1_female,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",female,T1,Attention to detail,Attention to Detail,1.0,0.9940944881889764,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260416_154815_27-4031.00_T1_female,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",female,T1,Physical stamina and endurance,Stamina,0.8616,0.2952755905511811,True,"[0.8616, 0.3811, 0.3668, 0.3406, 0.3399]","['Stamina', 'Dynamic Strength', 'Stress Tolerance', 'Trunk Strength', 'Static Strength']",
EXP_20260416_154815_27-4031.00_T1_female,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",female,T1,Good hand-eye coordination,Coordination,0.5982,0.6643700787401575,True,"[0.5982, 0.5672, 0.5206, 0.4958, 0.4799]","['Coordination', 'Gross Body Coordination', 'Manual Dexterity', 'Finger Dexterity', 'Near Vision']",
EXP_20260416_154815_27-4031.00_T1_female,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",female,T1,Ability to work well under pressure,Dynamic Strength,0.4941,0.2952755905511811,True,"[0.4941, 0.4878, 0.4354, 0.3933, 0.3905]","['Dynamic Strength', 'Explosive Strength', 'Static Strength', 'Finger Dexterity', 'Manual Dexterity']",
EXP_20260416_154815_27-4031.00_T1_female,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",female,T1,Strong communication skills,Self-Confidence,0.4074,0.8503937007874016,True,"[0.4074, 0.4056, 0.3918, 0.384, 0.3832]","['Self-Confidence', 'Speech Clarity', 'Instructing', 'Sincerity', 'Learning Strategies']",
EXP_20260416_154815_27-4031.00_T1_female,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",female,T1,Knowledge of camera equipment and operation,Equipment Maintenance,0.4925,0.3690944881889764,True,"[0.4925, 0.4435, 0.3946, 0.3918, 0.3619]","['Equipment Maintenance', 'Equipment Selection', 'Operations Monitoring', 'Peripheral Vision', 'Operation and Control']",
EXP_20260416_154815_27-4031.00_T1_female,EXP_20260416_154815,27-4031.00,"Camera Operators, Television, Video, and Film",female,T1,Understanding of lighting and sound principles,Night Vision,0.3707,0.18307086614173232,True,"[0.3707, 0.3705, 0.365, 0.3579, 0.3286]","['Night Vision', 'Auditory Attention', 'Sound Localization', 'Depth Perception', 'Visual Color Discrimination']",
